timestamp,machine_age,operator_experience,shift,material_type,workload,maintenance_score,cooling_efficiency,temperature,vibration,pressure,humidity,power_usage,error_count,noise_level,random_sensor_1,random_sensor_2,defect_status,failure_severity,downtime_minutes
2024-01-07 20:00:00,11.85,7.38,Day,A,82.81,5.26,37.04,75.76,64.48,81.41,54.28,380.9,3,52.21,-0.474,1.672,0,No Defect,95.96
2024-01-07 21:00:00,9.65,7.92,Day,A,89.38,6.11,46.85,77.81,61.32,78.56,68.38,394.18,3,41.44,-0.442,1.417,0,No Defect,63.8
2024-01-07 22:00:00,11.29,3.49,Day,A,74.21,4.75,49.12,71.98,62.34,71.88,67.12,354.7,6,55.05,-0.639,-0.916,0,No Defect,121.33
2024-01-07 23:00:00,15.59,4.55,Day,A,61.26,5.85,50.9,74.42,62.26,75.45,43.33,353.26,6,50.37,0.738,3.656,0,No Defect,106.66
2024-01-08 00:00:00,7.02,2.7,Night,A,86.42,8.11,49.05,69.44,51.37,71.26,47.03,407.22,2,48.31,-0.427,2.838,0,No Defect,55.89
2024-01-08 01:00:00,4.99,1.62,Day,A,86.99,7.19,63.18,61.35,41.73,75.2,86.54,420.01,0,38.88,-0.323,0.639,0,No Defect,27.95
2024-01-08 02:00:00,4.44,5.93,Day,B,86.58,9.35,54.38,63.74,35.05,67.04,69.94,393.51,2,37.1,-0.774,-1.869,0,No Defect,17.7
2024-01-08 03:00:00,4.74,1.18,Day,B,70.67,8.1,61.0,60.82,55.35,68.17,51.22,350.43,6,51.97,0.433,0.591,0,No Defect,71.34
2024-01-08 04:00:00,7.69,3.76,Night,C,59.26,5.97,50.93,50.48,46.46,70.05,20.57,313.78,3,34.3,1.76,-4.132,0,No Defect,58.16
2024-01-08 05:00:00,9.36,2.01,Day,A,72.87,5.65,47.38,55.2,50.56,69.26,48.12,332.41,4,45.71,0.608,0.418,0,No Defect,83.69
2024-01-08 06:00:00,9.11,6.65,Day,C,84.13,7.47,49.49,74.99,56.81,69.09,35.1,413.88,6,55.89,0.612,1.994,0,No Defect,103.23
2024-01-08 07:00:00,11.31,10.4,Day,A,85.37,,42.74,77.4,67.49,76.22,42.06,412.02,11,66.03,0.978,4.212,0,No Defect,154.78
2024-01-08 08:00:00,8.05,1.1,Day,C,63.55,6.45,56.62,59.18,43.76,64.5,40.52,315.7,7,39.33,-0.432,2.181,0,No Defect,97.04
2024-01-08 09:00:00,13.81,0.0,Day,A,74.73,5.98,39.04,70.22,64.23,70.21,51.53,376.67,5,56.63,-0.163,-2.657,0,No Defect,114.15
2024-01-08 10:00:00,6.94,4.63,Night,A,50.37,,62.57,43.51,32.53,63.82,56.05,289.51,4,38.03,-1.845,-4.483,0,No Defect,42.25
2024-01-08 11:00:00,18.88,5.05,Night,A,84.77,1.5,32.6,85.12,89.1,77.06,44.03,394.1,8,78.49,0.509,-2.145,1,Critical,163.74
2024-01-08 12:00:00,10.5,5.66,Day,A,58.25,6.86,47.96,63.27,51.61,65.44,35.83,337.41,2,50.91,-0.002,-1.031,0,No Defect,64.24
2024-01-08 13:00:00,4.57,3.66,Day,C,81.78,9.65,57.73,60.51,47.24,74.51,52.32,370.31,1,48.99,-0.63,-4.858,0,No Defect,50.52
2024-01-08 14:00:00,3.72,4.4,Day,B,52.76,8.56,57.46,52.44,36.42,61.74,47.53,248.77,1,39.16,0.176,4.46,0,No Defect,22.19
2024-01-08 15:00:00,9.93,6.1,Day,C,85.47,8.38,46.11,70.03,60.9,76.2,26.54,412.3,8,60.02,1.816,0.854,0,No Defect,113.78
2024-01-08 16:00:00,7.11,8.12,Night,B,74.83,10.0,61.98,59.63,47.6,69.08,64.11,378.76,6,46.26,0.043,4.451,0,No Defect,79.77
2024-01-08 17:00:00,10.86,0.0,Day,A,58.28,6.72,56.72,62.89,61.58,64.92,44.07,304.31,4,54.87,0.198,-1.525,0,No Defect,86.96
2024-01-08 18:00:00,9.89,3.89,Day,A,80.37,6.19,50.4,68.93,53.27,72.22,50.96,358.58,5,51.8,1.813,2.177,0,No Defect,99.22
2024-01-08 19:00:00,7.71,5.64,Day,C,61.14,8.77,52.55,57.32,50.93,71.16,51.7,341.56,3,44.55,1.176,1.418,0,No Defect,51.87
2024-01-08 20:00:00,4.61,2.25,Night,B,81.24,9.65,63.49,58.65,,68.95,54.77,364.23,2,33.6,0.891,-2.555,0,No Defect,51.13
2024-01-08 21:00:00,1.94,10.19,Day,B,65.89,5.54,70.91,45.93,32.8,66.99,57.19,340.02,3,23.12,1.849,-2.264,0,No Defect,38.86
2024-01-08 22:00:00,6.21,3.09,Day,A,44.18,7.82,61.0,48.51,37.23,65.17,35.43,241.79,1,33.39,-0.879,-0.96,0,No Defect,45.58
2024-01-08 23:00:00,11.43,4.88,Day,B,55.26,5.41,51.15,62.73,51.12,69.2,59.69,334.51,3,42.54,2.054,-3.056,0,No Defect,95.92
2024-01-09 00:00:00,8.86,6.67,Day,C,63.54,7.5,60.75,59.94,46.2,63.2,49.84,346.89,2,32.88,1.003,-1.704,0,No Defect,39.37
2024-01-09 01:00:00,3.02,3.23,Night,A,90.52,8.65,62.77,61.2,36.77,76.3,71.27,407.85,1,29.06,1.252,0.711,0,No Defect,21.75
2024-01-09 02:00:00,8.69,0.0,Day,A,83.52,6.83,41.41,71.86,55.81,80.41,67.22,364.96,0,40.89,0.667,-2.562,0,No Defect,56.37
2024-01-09 03:00:00,9.54,3.71,Day,A,94.36,5.37,37.64,85.88,63.74,78.73,74.84,433.52,8,54.65,-0.807,-2.129,0,No Defect,130.36
2024-01-09 04:00:00,4.46,8.09,Day,B,94.8,9.54,49.4,64.98,44.25,70.95,40.92,430.11,4,40.71,-1.822,3.961,0,No Defect,49.99
2024-01-09 05:00:00,8.61,3.99,Night,A,61.98,9.47,44.53,69.64,49.55,66.74,74.3,313.21,4,49.84,0.397,-0.282,0,No Defect,69.49
2024-01-09 06:00:00,8.23,2.46,Day,A,67.17,5.85,54.24,,49.32,70.77,56.41,334.43,4,42.13,-0.597,2.084,0,No Defect,58.71
2024-01-09 07:00:00,3.43,7.78,Day,A,63.83,6.7,68.45,50.01,35.03,68.53,65.35,325.53,2,22.1,-0.71,-2.305,0,No Defect,38.69
2024-01-09 08:00:00,9.43,4.01,Day,B,59.93,6.73,47.69,65.18,55.76,67.05,,310.65,6,48.92,-0.412,0.959,0,No Defect,97.86
2024-01-09 09:00:00,10.24,3.47,Day,A,42.38,6.37,60.44,42.98,49.71,54.51,61.89,277.03,3,49.87,-2.526,1.834,0,No Defect,69.62
2024-01-09 10:00:00,12.33,5.45,Night,A,69.78,7.44,44.17,75.68,69.1,69.65,38.68,381.8,6,52.91,-1.008,-1.967,0,No Defect,105.1
2024-01-09 11:00:00,12.22,7.31,Night,C,50.72,3.88,62.13,64.38,62.65,69.18,69.33,307.68,5,52.22,-1.5,-0.624,1,Moderate,107.58
2024-01-09 12:00:00,2.49,12.15,Day,C,69.49,8.32,59.1,58.83,40.22,76.85,60.28,350.83,1,35.2,-1.212,3.428,0,No Defect,14.7
2024-01-09 13:00:00,4.25,7.48,Day,A,101.74,5.29,55.61,63.57,47.29,79.89,32.9,422.51,1,34.08,-0.812,2.038,0,No Defect,49.6
2024-01-09 14:00:00,10.06,8.48,Night,B,62.36,8.54,50.1,65.67,53.39,74.64,47.74,343.55,2,44.24,-0.149,3.94,0,No Defect,62.2
2024-01-09 15:00:00,10.06,3.48,Day,B,72.92,6.86,53.25,73.15,64.38,70.52,36.8,361.12,5,64.78,0.507,-3.149,0,No Defect,95.59
2024-01-09 16:00:00,10.06,1.92,Day,A,83.6,5.78,46.91,79.14,59.06,74.3,33.61,401.01,3,56.57,1.836,1.731,0,No Defect,69.03
2024-01-09 17:00:00,20.0,5.19,Day,A,74.2,1.02,33.34,78.43,74.26,67.75,67.8,372.24,3,61.0,-1.362,-4.846,1,Minor,135.5
2024-01-09 18:00:00,10.28,5.32,Day,A,74.39,4.56,44.59,73.73,56.98,75.19,32.81,395.98,3,55.19,1.168,-2.59,0,No Defect,70.0
2024-01-09 19:00:00,12.54,1.76,Day,A,64.56,6.23,50.2,73.74,72.1,70.21,35.18,368.0,7,66.18,-0.38,-4.414,0,No Defect,114.98
2024-01-09 20:00:00,11.82,4.47,Night,A,66.52,4.2,46.79,67.53,60.62,74.48,84.67,332.29,3,63.35,-2.139,2.569,0,No Defect,119.96
2024-01-09 21:00:00,10.61,6.2,Night,C,55.6,6.44,51.18,54.14,,65.27,48.28,324.03,5,48.17,-0.972,0.053,0,No Defect,91.12
2024-01-09 22:00:00,6.74,6.08,Day,A,82.69,10.0,58.31,69.03,48.28,82.55,64.86,377.6,4,38.95,0.736,0.042,0,No Defect,45.02
2024-01-09 23:00:00,11.04,6.51,Day,B,43.88,5.62,60.83,57.0,57.24,71.78,71.87,305.88,3,45.18,0.124,-0.937,0,No Defect,83.93
2024-01-10 00:00:00,4.91,5.87,Day,A,84.57,6.84,56.26,64.32,46.56,65.47,66.61,412.17,3,43.54,-1.92,-4.428,0,No Defect,56.17
2024-01-10 01:00:00,7.05,3.48,Day,B,48.94,8.1,60.33,45.64,39.5,64.95,57.24,310.02,4,35.08,0.348,2.621,0,No Defect,51.74
2024-01-10 02:00:00,6.06,3.46,Day,A,84.44,6.04,50.43,71.59,55.54,73.47,54.44,401.4,4,52.17,-1.094,2.169,0,No Defect,80.26
2024-01-10 03:00:00,8.33,1.4,Day,B,64.69,9.67,53.62,57.62,44.71,70.94,63.06,326.67,3,36.51,-0.573,2.159,0,No Defect,53.55
2024-01-10 04:00:00,17.26,10.35,Night,B,51.52,6.06,47.77,68.54,72.95,64.67,51.63,306.52,5,68.98,-0.303,4.942,0,No Defect,107.67
2024-01-10 05:00:00,1.0,5.04,Night,B,78.69,9.4,64.17,61.8,35.24,76.42,65.42,376.51,2,37.61,0.082,3.383,0,No Defect,24.51
2024-01-10 06:00:00,10.75,4.33,Day,A,83.93,4.89,44.36,67.94,59.35,81.17,51.12,376.15,3,54.44,0.652,-2.331,0,No Defect,80.39
2024-01-10 07:00:00,1.55,2.21,Day,B,63.43,8.82,61.51,53.65,29.35,59.24,52.82,286.81,1,31.4,0.307,-3.544,0,No Defect,11.87
2024-01-10 08:00:00,6.11,13.81,Day,C,80.81,7.42,56.35,63.78,46.62,72.84,83.23,372.57,3,43.45,0.985,-0.503,0,No Defect,56.11
2024-01-10 09:00:00,12.36,1.78,Night,B,35.72,6.25,59.13,50.4,50.36,61.44,47.79,250.4,7,46.41,0.436,3.329,0,No Defect,103.77
2024-01-10 10:00:00,8.26,3.71,Day,A,50.19,8.67,52.84,56.34,52.61,68.46,55.29,301.42,7,44.82,0.215,-3.417,0,No Defect,97.44
2024-01-10 11:00:00,3.69,6.25,Day,B,89.39,7.15,42.5,65.94,36.18,74.0,61.46,408.55,4,38.6,-0.381,2.759,0,No Defect,53.24
2024-01-10 12:00:00,5.14,6.8,Day,A,66.64,9.72,60.46,51.34,42.57,71.65,62.42,330.34,2,35.35,-0.742,4.394,0,No Defect,24.97
2024-01-10 13:00:00,10.72,7.87,Night,C,42.07,7.18,55.05,45.89,38.5,60.04,59.39,277.78,5,35.78,1.205,-3.614,0,No Defect,80.4
2024-01-10 14:00:00,5.08,10.42,Night,B,59.52,7.46,63.71,56.88,45.04,69.31,36.24,303.96,1,35.72,-0.579,1.831,0,No Defect,42.9
2024-01-10 15:00:00,8.87,6.52,Day,A,56.15,5.27,53.17,56.13,46.15,60.6,57.43,297.64,3,45.73,1.754,-2.851,0,No Defect,42.81
2024-01-10 16:00:00,8.18,1.83,Night,A,67.51,7.31,54.76,63.79,54.34,71.02,58.64,376.96,4,47.94,0.97,4.957,0,No Defect,45.74
2024-01-10 17:00:00,5.39,4.23,Day,A,64.44,,57.46,54.16,41.62,72.26,72.1,278.34,0,40.03,1.08,3.914,0,No Defect,29.2
2024-01-10 18:00:00,16.58,5.92,Day,C,72.68,5.73,48.46,70.84,64.08,80.27,66.09,383.5,6,51.35,-0.718,-1.286,0,No Defect,117.53
2024-01-10 19:00:00,10.54,11.2,Night,A,68.96,4.63,54.81,67.58,66.31,74.64,73.09,361.94,6,54.92,0.971,-4.561,0,No Defect,119.81
2024-01-10 20:00:00,1.0,0.81,Night,A,90.4,10.0,63.6,62.29,39.83,74.69,39.95,400.72,1,32.01,1.902,-4.549,0,No Defect,9.38
2024-01-10 21:00:00,8.75,8.61,Day,C,76.37,6.82,50.27,66.34,56.66,79.71,40.06,383.98,8,52.26,1.143,-0.076,0,No Defect,113.43
2024-01-10 22:00:00,5.35,5.54,Day,A,76.87,7.29,59.18,62.43,42.55,71.17,59.92,377.85,3,38.93,2.203,4.575,0,No Defect,58.58
2024-01-10 23:00:00,11.41,7.51,Night,A,87.48,5.85,42.73,73.53,67.26,84.27,71.99,385.04,4,59.09,0.541,3.463,0,No Defect,100.85
2024-01-11 00:00:00,4.83,4.69,Night,B,64.17,9.93,67.64,57.0,33.83,65.59,51.99,314.22,2,26.83,1.393,-0.212,0,No Defect,19.92
2024-01-11 01:00:00,7.54,2.47,Night,A,51.07,5.57,60.45,57.09,37.08,62.9,43.9,288.98,1,26.82,0.597,-2.835,0,No Defect,40.4
2024-01-11 02:00:00,10.02,7.25,Day,A,88.1,5.87,37.15,80.42,56.32,73.28,30.98,384.95,5,53.85,-1.39,-4.337,0,No Defect,86.27
2024-01-11 03:00:00,11.46,6.96,Night,A,72.04,4.86,37.6,70.28,57.76,68.17,60.45,364.31,2,46.89,1.204,-1.151,0,No Defect,76.7
2024-01-11 04:00:00,3.2,7.92,Night,B,72.09,8.82,68.31,54.44,33.03,72.15,53.31,355.11,2,31.77,-0.715,3.164,0,No Defect,30.74
2024-01-11 05:00:00,6.66,4.96,Day,C,60.5,6.64,61.22,61.19,45.76,74.19,48.49,342.16,4,33.66,-1.397,-0.149,0,No Defect,79.59
2024-01-11 06:00:00,6.1,3.2,Night,A,60.75,5.21,62.31,59.2,44.98,67.64,68.58,324.08,0,40.78,-0.33,-0.26,0,No Defect,34.46
2024-01-11 07:00:00,5.39,0.32,Day,A,82.7,6.53,60.42,71.55,47.65,73.68,53.7,381.37,1,49.09,0.42,-0.24,0,No Defect,51.77
2024-01-11 08:00:00,15.06,7.46,Day,A,84.77,7.18,29.48,80.73,61.86,81.89,55.01,412.16,5,57.79,-0.541,-2.887,1,Minor,112.68
2024-01-11 09:00:00,9.62,6.27,Day,C,81.76,,45.16,68.56,57.66,77.41,68.5,385.49,1,52.31,1.165,3.115,1,Minor,56.21
2024-01-11 10:00:00,2.96,2.1,Day,A,81.89,9.28,55.72,62.01,38.5,62.68,,390.92,2,39.8,-0.882,2.532,0,No Defect,23.14
2024-01-11 11:00:00,11.67,3.38,Day,C,78.54,5.49,48.72,73.8,60.58,79.65,48.33,384.21,1,51.4,0.42,-2.009,0,No Defect,67.53
2024-01-11 12:00:00,16.49,3.6,Night,A,71.97,4.15,36.61,77.45,82.49,72.74,41.86,386.22,9,70.73,-0.128,-3.162,1,Minor,170.72
2024-01-11 13:00:00,12.13,0.55,Day,C,67.37,5.11,42.22,67.76,60.93,72.35,40.16,345.81,9,56.53,-0.115,2.889,0,No Defect,135.44
2024-01-11 14:00:00,1.92,2.55,Day,B,88.15,10.0,50.21,69.49,41.5,72.98,62.15,423.13,3,35.3,0.482,4.773,0,No Defect,24.76
2024-01-11 15:00:00,6.06,1.6,Night,B,64.39,8.03,64.11,54.86,46.7,66.1,38.64,329.48,3,38.41,0.827,-3.612,0,No Defect,55.47
2024-01-11 16:00:00,13.07,3.76,Day,A,75.55,3.67,40.24,69.76,58.38,74.53,49.4,363.61,6,45.91,0.293,-3.407,0,No Defect,105.41
2024-01-11 17:00:00,5.17,2.78,Day,B,57.94,8.57,59.21,48.08,37.23,68.4,50.72,297.54,2,28.22,0.893,0.903,0,No Defect,33.96
2024-01-11 18:00:00,9.78,0.12,Day,A,60.11,2.89,57.47,60.4,59.74,70.11,78.35,333.66,3,58.02,0.422,-0.173,0,No Defect,105.73
2024-01-11 19:00:00,11.1,11.07,Day,A,66.46,6.74,46.6,78.59,64.1,78.4,72.89,341.39,5,61.8,2.183,-3.48,0,No Defect,110.62
2024-01-11 20:00:00,4.29,8.76,Day,A,57.94,6.38,54.76,48.63,31.06,69.73,31.95,301.27,1,40.73,-1.956,1.0,0,No Defect,23.14
2024-01-11 21:00:00,7.76,2.66,Night,C,81.97,7.14,41.76,69.5,51.31,80.95,78.77,404.36,2,51.61,-3.602,-4.771,1,Minor,57.67
2024-01-11 22:00:00,1.0,5.82,Day,B,49.78,7.86,70.79,50.52,32.51,61.21,36.76,292.83,1,31.04,0.449,-0.068,0,No Defect,26.8
2024-01-11 23:00:00,3.9,6.25,Night,B,71.49,8.64,61.61,54.51,27.7,65.07,57.4,326.87,1,29.56,-1.406,-3.841,0,No Defect,9.99
2024-01-12 00:00:00,6.99,8.57,Day,B,71.99,8.42,53.31,,42.06,69.87,42.48,361.77,2,32.52,0.167,-1.199,0,No Defect,72.09
2024-01-12 01:00:00,3.01,2.54,Day,A,42.84,10.0,72.65,47.23,41.9,65.73,49.18,243.64,1,40.41,0.236,4.831,0,No Defect,7.2
2024-01-12 02:00:00,14.53,8.28,Day,C,63.38,2.6,37.96,67.66,70.59,77.39,40.29,342.46,8,62.86,-1.619,-1.318,1,Minor,150.81
2024-01-12 03:00:00,2.28,3.36,Night,B,73.84,10.0,53.01,56.47,42.76,60.32,80.13,373.05,2,49.77,0.454,-1.508,0,No Defect,27.1
2024-01-12 04:00:00,6.24,0.99,Day,B,76.43,8.01,65.16,,49.28,74.01,52.9,362.56,1,50.52,0.647,-0.658,0,No Defect,42.03
2024-01-12 05:00:00,8.52,7.17,Day,A,66.94,6.34,59.95,54.29,50.02,60.61,58.38,315.51,5,49.52,-0.509,0.523,0,No Defect,86.48
2024-01-12 06:00:00,13.77,8.87,Day,C,80.15,6.32,45.14,82.58,70.1,77.99,38.92,396.61,6,58.48,1.342,-4.9,0,No Defect,118.82
2024-01-12 07:00:00,2.26,12.76,Day,C,68.36,8.86,59.39,51.28,35.41,65.47,33.77,335.35,1,48.71,-1.554,3.163,0,No Defect,7.39
2024-01-12 08:00:00,12.65,1.4,Day,B,70.2,6.65,45.26,66.96,68.85,71.48,48.34,372.24,9,61.0,-0.293,-2.028,0,No Defect,132.86
2024-01-12 09:00:00,8.04,7.1,Day,A,73.77,5.7,52.11,63.04,56.13,76.76,62.82,376.34,2,47.47,0.857,3.469,0,No Defect,46.5
2024-01-12 10:00:00,4.07,3.77,Day,B,83.9,7.62,61.09,66.09,45.87,71.76,,372.73,1,45.95,0.936,-3.594,0,No Defect,29.87
2024-01-12 11:00:00,9.85,7.35,Night,B,59.86,,56.29,60.14,51.36,68.19,69.62,316.96,5,38.87,0.63,-0.692,0,No Defect,83.95
2024-01-12 12:00:00,8.8,0.59,Day,A,62.7,9.15,57.49,56.23,50.04,65.09,56.86,330.13,2,40.43,-0.329,4.879,0,No Defect,57.66
2024-01-12 13:00:00,5.6,1.21,Day,A,59.97,7.99,59.77,55.4,39.53,66.19,55.1,307.32,5,31.72,-2.535,-3.072,0,No Defect,56.15
2024-01-12 14:00:00,8.28,2.67,Day,A,65.02,2.92,58.79,62.75,56.72,74.69,63.03,345.31,2,52.47,-0.802,0.119,0,No Defect,75.19
2024-01-12 15:00:00,6.46,5.24,Day,B,91.39,7.44,49.84,71.32,48.59,73.62,56.5,393.85,3,45.24,0.618,-1.784,0,No Defect,53.86
2024-01-12 16:00:00,8.45,3.08,Night,A,78.59,7.09,50.03,67.06,52.02,76.54,69.16,380.87,4,43.76,1.301,1.475,0,No Defect,78.92
2024-01-12 17:00:00,10.65,6.98,Day,A,53.03,5.92,51.75,62.77,51.27,66.39,63.33,323.32,3,44.88,1.122,-4.279,0,No Defect,70.84
2024-01-12 18:00:00,14.34,8.08,Day,B,60.99,5.48,46.57,67.3,63.43,71.17,68.66,334.05,3,41.85,1.564,3.053,0,No Defect,96.64
2024-01-12 19:00:00,3.05,6.8,Night,B,75.59,8.22,53.57,65.71,39.17,69.11,65.75,370.47,1,34.5,2.006,1.376,0,No Defect,24.51
2024-01-12 20:00:00,16.53,9.86,Day,A,56.4,,45.26,65.87,77.32,75.48,75.4,332.72,7,70.27,0.067,3.684,0,No Defect,149.51
2024-01-12 21:00:00,1.0,6.25,Day,A,59.12,7.9,68.25,42.62,23.11,65.04,67.43,292.28,1,26.17,0.245,2.605,0,No Defect,22.14
2024-01-12 22:00:00,7.39,1.35,Day,C,90.17,9.27,35.33,72.0,54.75,77.47,81.21,421.17,1,49.14,-0.425,-3.632,0,No Defect,27.24
2024-01-12 23:00:00,10.35,9.09,Night,B,60.8,8.7,52.04,60.82,48.22,68.69,46.88,324.52,4,46.87,-0.659,3.686,0,No Defect,69.98
2024-01-13 00:00:00,9.12,3.18,Night,A,84.32,5.44,40.92,73.67,59.69,80.21,67.52,385.59,5,52.46,-0.886,-1.087,0,No Defect,89.04
2024-01-13 01:00:00,5.51,7.73,Night,C,88.83,6.7,53.14,63.0,48.17,78.45,34.29,411.21,4,53.71,-0.678,-0.096,0,No Defect,71.07
2024-01-13 02:00:00,7.17,9.72,Day,A,59.0,8.11,61.79,55.09,35.52,63.58,69.21,334.62,4,32.4,0.064,-4.395,0,No Defect,43.11
2024-01-13 03:00:00,6.03,6.37,Night,C,56.65,6.11,59.0,55.24,37.2,69.1,55.85,325.29,3,33.8,1.122,-2.731,0,No Defect,46.88
2024-01-13 04:00:00,5.64,0.51,Day,A,65.86,7.29,61.23,50.24,35.4,70.29,69.05,338.46,2,27.3,0.319,-2.092,0,No Defect,43.76
2024-01-13 05:00:00,11.4,2.25,Day,A,53.67,7.66,57.07,56.48,46.87,73.92,80.19,309.61,1,46.87,-0.014,3.052,0,No Defect,53.94
2024-01-13 06:00:00,9.43,8.97,Night,A,71.82,7.81,49.57,68.51,56.18,66.5,67.02,367.19,7,52.67,-0.061,-0.25,0,No Defect,99.43
2024-01-13 07:00:00,5.23,4.49,Day,A,66.92,10.0,66.41,50.43,38.84,70.65,48.81,326.39,0,40.88,-0.557,-1.36,0,No Defect,7.48
2024-01-13 08:00:00,11.6,5.24,Day,B,75.41,,42.58,70.94,56.7,78.57,38.68,363.71,7,48.76,-0.358,4.486,0,No Defect,112.75
2024-01-13 09:00:00,9.23,7.28,Day,B,90.95,5.85,51.68,78.44,62.35,83.78,63.04,390.52,3,57.07,-1.408,-2.628,0,No Defect,88.44
2024-01-13 10:00:00,11.25,7.09,Day,C,82.26,6.14,43.21,81.9,64.78,76.62,50.71,380.42,5,65.85,-0.195,-0.182,0,No Defect,97.38
2024-01-13 11:00:00,10.52,5.84,Night,A,77.34,6.09,42.94,73.45,60.9,69.93,64.95,381.71,3,64.9,-0.186,-2.413,0,No Defect,83.41
2024-01-13 12:00:00,4.68,4.37,Day,A,40.51,8.16,67.04,41.41,30.29,64.37,47.4,231.82,3,33.08,-0.6,-2.659,0,No Defect,35.02
2024-01-13 13:00:00,5.76,4.06,Day,A,76.65,7.95,49.04,62.14,48.31,70.73,41.06,372.41,3,46.94,-0.372,3.862,0,No Defect,47.09
2024-01-13 14:00:00,10.99,7.57,Day,A,95.84,4.76,43.9,83.98,76.62,82.89,51.37,466.59,6,63.38,1.505,0.628,0,No Defect,112.62
2024-01-13 15:00:00,10.44,6.66,Night,B,24.84,6.77,57.63,48.84,52.35,66.19,62.51,172.33,4,45.57,-0.183,-4.999,0,No Defect,84.28
2024-01-13 16:00:00,7.92,4.23,Night,A,80.34,5.12,56.95,61.79,58.53,70.72,56.83,360.41,6,42.13,-1.853,-3.525,0,No Defect,108.98
2024-01-13 17:00:00,8.47,8.25,Day,B,67.61,5.96,48.95,66.99,47.55,73.07,42.8,382.2,5,45.72,0.553,3.804,0,No Defect,67.51
2024-01-13 18:00:00,13.11,4.61,Night,B,57.25,5.23,54.48,60.45,56.78,65.52,82.01,328.18,5,50.37,1.176,-4.378,1,Minor,98.02
2024-01-13 19:00:00,5.63,2.45,Night,A,82.02,4.64,52.96,61.99,50.71,71.64,52.92,377.75,3,48.97,1.732,3.934,0,No Defect,67.93
2024-01-13 20:00:00,10.19,2.72,Day,B,95.65,7.59,42.6,79.0,70.07,83.38,21.07,425.94,5,61.87,-1.761,-2.945,0,No Defect,85.02
2024-01-13 21:00:00,7.19,2.06,Day,A,81.63,4.4,47.69,72.41,59.32,79.06,68.98,399.74,3,49.41,1.104,4.816,0,No Defect,80.63
2024-01-13 22:00:00,7.13,4.18,Day,A,64.43,8.51,58.52,59.16,41.32,71.4,54.83,346.76,4,34.86,0.149,1.234,0,No Defect,56.79
2024-01-13 23:00:00,12.4,8.7,Night,B,55.85,3.72,52.54,63.0,59.03,72.89,52.44,296.18,2,60.86,1.025,4.809,0,No Defect,73.91
2024-01-14 00:00:00,11.3,2.58,Day,A,72.17,5.44,40.5,72.32,64.37,71.7,52.14,389.59,6,64.53,-1.279,0.162,0,No Defect,120.88
2024-01-14 01:00:00,11.25,5.57,Day,A,83.1,6.84,39.22,77.96,63.63,73.08,52.23,407.28,4,57.12,1.984,2.833,0,No Defect,89.76
2024-01-14 02:00:00,13.22,3.03,Day,B,64.19,8.67,44.99,68.05,57.76,69.44,80.03,356.22,4,59.79,-0.737,-2.26,0,No Defect,82.81
2024-01-14 03:00:00,8.08,4.22,Night,A,65.64,7.35,51.12,63.99,49.95,71.07,61.97,356.26,2,50.32,-0.715,-3.441,0,No Defect,61.61
2024-01-14 04:00:00,10.73,0.47,Day,B,112.33,3.27,40.86,85.57,69.73,86.82,58.91,488.19,2,60.42,-0.107,-3.952,1,Minor,84.02
2024-01-14 05:00:00,6.76,4.34,Night,A,86.18,9.06,49.73,72.06,46.43,60.61,51.06,408.61,1,38.52,0.722,-1.68,0,No Defect,28.24
2024-01-14 06:00:00,9.3,4.42,Night,A,87.25,6.4,41.62,78.44,66.4,72.15,80.93,420.03,3,55.16,-0.208,-1.141,1,Minor,72.6
2024-01-14 07:00:00,7.48,6.62,Day,C,48.1,7.49,59.49,53.54,42.79,62.03,67.64,279.13,4,37.47,1.097,-1.8,0,No Defect,41.67
2024-01-14 08:00:00,8.39,5.67,Day,B,59.39,7.9,54.11,61.27,49.84,71.21,69.84,331.73,4,48.79,-0.39,4.609,0,No Defect,83.32
2024-01-14 09:00:00,10.38,1.4,Day,A,71.12,3.03,48.1,69.3,66.39,71.0,59.17,357.06,4,57.14,-0.056,-3.607,0,No Defect,115.12
2024-01-14 10:00:00,4.73,8.25,Night,A,54.98,8.36,58.29,55.54,39.8,67.39,70.0,304.11,2,31.1,-1.074,-2.985,0,No Defect,21.96
2024-01-14 11:00:00,16.37,5.63,Day,C,94.01,3.66,28.47,80.74,82.18,78.65,60.9,455.36,7,81.72,-0.134,-2.961,1,Critical,150.94
2024-01-14 12:00:00,3.98,5.6,Day,A,91.15,10.0,55.96,70.21,40.12,76.39,49.43,411.6,1,38.74,2.246,2.321,0,No Defect,11.67
2024-01-14 13:00:00,3.14,4.97,Day,B,62.0,9.99,64.51,58.44,40.05,67.66,60.54,331.33,2,35.8,0.773,1.672,0,No Defect,11.41
2024-01-14 14:00:00,12.63,3.45,Day,B,96.76,,36.42,82.11,75.79,86.06,86.46,437.8,7,57.35,3.307,-3.229,1,Critical,128.61
2024-01-14 15:00:00,11.17,5.65,Night,B,69.94,7.99,48.79,64.74,52.73,67.49,58.06,347.04,4,51.48,1.448,-4.741,0,No Defect,81.61
2024-01-14 16:00:00,10.5,6.43,Day,B,108.84,7.0,35.93,92.74,69.47,80.36,74.05,500.0,4,56.35,0.332,-4.604,1,Moderate,84.5
2024-01-14 17:00:00,10.51,0.0,Night,B,72.17,,47.92,,57.54,76.06,72.87,335.74,4,52.74,-1.139,-2.567,0,No Defect,82.42
